file,index,ground_truth,predicted,confidence,evidence_type,inference_time
result_46.json,46,0,0,High,image_evidence,9.60880446434021
result_47.json,47,1,1,High,text_evidence,9.28624439239502
result_48.json,48,0,0,High,image_evidence,10.786185503005981
result_49.json,49,1,1,High,image_evidence,9.23108720779419
result_50.json,50,0,0,High,image_evidence,15.31476378440857
result_5000.json,5000,0,0,High,image_evidence,27.150592803955078
result_5001.json,5001,1,1,High,image_evidence,16.41957688331604
result_5002.json,5002,0,0,High,text_evidence,12.640949726104736
result_5003.json,5003,1,1,High,text_evidence,10.198862552642822
result_5004.json,5004,0,0,High,image_evidence,20.124389171600342
result_5005.json,5005,1,1,High,image_evidence,25.713470697402954
result_5006.json,5006,0,0,High,text_evidence,11.20369029045105
result_5007.json,5007,1,1,High,image_evidence,25.142220735549927
result_5008.json,5008,0,0,High,text_evidence,19.100087642669678
result_5009.json,5009,1,1,High,text_evidence,13.020511865615845
result_5012.json,5012,0,0,High,text_evidence,12.354463815689087
result_5013.json,5013,1,1,High,text_evidence,13.012812852859497
result_5014.json,5014,0,0,High,text_evidence,12.3955237865448
result_5016.json,5016,0,0,High,image_evidence,11.59683632850647
result_5017.json,5017,1,1,High,image_evidence,15.517508506774902
result_5018.json,5018,0,0,High,image_evidence,9.0315420627594
result_5019.json,5019,1,1,High,image_evidence,10.341164350509644
result_5020.json,5020,0,0,High,text_evidence,9.365564823150635
result_5021.json,5021,1,1,High,text_evidence,7.021123886108398
result_5022.json,5022,0,0,High,text_evidence,17.295036792755127
result_5023.json,5023,1,1,High,image_evidence,14.635168313980103
result_5024.json,5024,0,0,High,image_evidence,27.67055320739746
result_5025.json,5025,1,1,High,image_evidence,14.588939428329468
result_5027.json,5027,1,1,High,image_evidence,17.11956763267517
result_5028.json,5028,0,0,High,text_evidence,13.356090545654297
result_5029.json,5029,1,1,High,image_evidence,17.0408136844635
result_5032.json,5032,0,0,High,text_evidence,10.436475038528442
result_5033.json,5033,1,1,High,text_evidence,13.848879098892212
result_5034.json,5034,0,0,High,image_evidence,14.690804958343506
result_5035.json,5035,1,1,High,image_evidence,21.378973960876465
result_5036.json,5036,0,0,High,text_evidence,18.487061023712158
result_5037.json,5037,1,1,High,text_evidence,17.92186212539673
result_5038.json,5038,0,0,High,text_evidence,18.393381357192993
result_5039.json,5039,1,1,High,image_evidence,27.331982135772705
result_5040.json,5040,0,0,High,image_evidence,11.054437160491943
result_5041.json,5041,1,1,High,image_evidence,11.77672004699707
result_5042.json,5042,0,0,High,image_evidence,15.877549648284912
result_5043.json,5043,1,1,High,text_evidence,12.685876607894897
result_5044.json,5044,0,1,High,text_evidence,19.722243785858154
result_5045.json,5045,1,1,High,text_evidence,10.934775590896606
result_5046.json,5046,0,1,High,text_evidence,10.369868278503418
result_5047.json,5047,1,1,High,image_evidence,11.762956619262695
result_5048.json,5048,0,0,High,image_evidence,17.848243236541748
result_5049.json,5049,1,1,High,text_evidence,9.471314907073975
result_5050.json,5050,0,0,High,text_evidence,19.786770582199097
result_5051.json,5051,1,1,High,image_evidence,12.468830823898315
result_5054.json,5054,0,0,High,text_evidence,13.25083875656128
result_5055.json,5055,1,1,High,image_evidence,19.31477403640747
result_5056.json,5056,0,0,High,text_evidence,12.6417875289917
result_5057.json,5057,1,1,High,text_evidence,10.621484518051147
result_5058.json,5058,0,0,High,image_evidence,12.612940311431885
result_5059.json,5059,1,1,High,image_evidence,21.699102640151978
result_5061.json,5061,1,1,High,image_evidence,8.078043699264526
result_5062.json,5062,0,0,High,text_evidence,11.822276592254639
result_5063.json,5063,1,1,High,text_evidence,12.845682144165039
result_5064.json,5064,0,0,High,text_evidence,16.304468154907227
result_5065.json,5065,1,1,High,text_evidence,12.519613981246948
result_5066.json,5066,0,0,High,text_evidence,10.516797542572021
result_5067.json,5067,1,1,High,text_evidence,11.578830003738403
result_5068.json,5068,0,1,High,image_evidence,23.931933164596558
result_5069.json,5069,1,1,High,text_evidence,14.105051517486572
result_5070.json,5070,0,0,High,text_evidence,17.945971488952637
result_5071.json,5071,1,1,High,text_evidence,11.094443321228027
result_5072.json,5072,0,1,High,text_evidence,12.683239936828613
result_5073.json,5073,1,1,High,image_evidence,14.52424955368042
result_5074.json,5074,0,0,High,image_evidence,15.153900623321533
result_5075.json,5075,1,1,High,image_evidence,16.151875734329224
result_5076.json,5076,0,1,High,image_evidence,11.777223587036133
result_5078.json,5078,0,0,High,image_evidence,16.930217742919922
result_5079.json,5079,1,1,High,text_evidence,10.416536331176758
result_5080.json,5080,0,1,High,text_evidence,12.42744493484497
result_5081.json,5081,1,1,High,image_evidence,9.201409578323364
result_5082.json,5082,0,0,High,image_evidence,13.735880374908447
result_5083.json,5083,1,1,High,text_evidence,24.986446142196655
result_5084.json,5084,0,0,High,text_evidence,14.668334007263184
result_5085.json,5085,1,1,High,image_evidence,15.606485843658447
result_5086.json,5086,0,1,High,image_evidence,21.41080594062805
result_5087.json,5087,1,1,High,text_evidence,17.279489994049072
result_5088.json,5088,0,0,High,text_evidence,7.015957593917847
result_5089.json,5089,1,1,High,image_evidence,22.55025839805603
result_5090.json,5090,0,0,High,text_evidence,16.086212396621704
result_5091.json,5091,1,1,High,text_evidence,12.145998001098633
result_5092.json,5092,0,1,High,image_evidence,11.203697681427002
result_5093.json,5093,1,1,High,image_evidence,15.90484619140625
result_5094.json,5094,0,1,High,image_evidence,11.987666845321655
result_5095.json,5095,1,1,High,image_evidence,8.306951999664307
result_5096.json,5096,0,1,High,image_evidence,24.168073415756226
result_5097.json,5097,1,1,High,image_evidence,13.74343204498291
result_5098.json,5098,0,0,High,text_evidence,12.791144132614136
result_5099.json,5099,1,1,Low,text_evidence,11.68212342262268
result_51.json,51,1,1,High,text_evidence,11.447450399398804
result_5100.json,5100,0,0,High,text_evidence,10.883689403533936
result_5101.json,5101,1,1,High,text_evidence,10.88585615158081
result_5102.json,5102,0,0,High,text_evidence,20.672264575958252
result_5103.json,5103,1,1,High,image_evidence,13.136780261993408
result_5104.json,5104,0,0,High,text_evidence,15.375631332397461
result_5105.json,5105,1,1,High,text_evidence,13.264854431152344
result_5106.json,5106,0,0,High,image_evidence,13.908309936523438
result_5107.json,5107,1,1,High,image_evidence,43.94556736946106
result_5108.json,5108,0,0,High,text_evidence,21.75980305671692
result_5109.json,5109,1,1,High,text_evidence,15.35996675491333
result_5110.json,5110,0,1,High,image_evidence,13.0841383934021
result_5111.json,5111,1,1,High,image_evidence,10.306102752685547
result_5112.json,5112,0,0,High,text_evidence,10.675960302352905
result_5113.json,5113,1,1,High,text_evidence,10.439473867416382
result_5114.json,5114,0,0,High,text_evidence,11.622417211532593
result_5115.json,5115,1,1,High,text_evidence,19.69126009941101
result_5116.json,5116,0,1,High,image_evidence,16.965033054351807
result_5117.json,5117,1,1,High,image_evidence,17.38797426223755
result_5118.json,5118,0,0,High,text_evidence,18.314401865005493
result_5120.json,5120,0,0,High,image_evidence,12.651283025741577
result_5121.json,5121,1,1,High,image_evidence,10.800025701522827
result_5122.json,5122,0,1,High,image_evidence,10.254096508026123
result_5124.json,5124,0,1,High,text_evidence,13.260133981704712
result_5125.json,5125,1,1,High,image_evidence,15.35591173171997
result_5126.json,5126,0,1,High,text_evidence,9.802131175994873
result_5127.json,5127,1,1,High,text_evidence,9.291672229766846
result_5128.json,5128,0,0,High,image_evidence,8.712180137634277
result_5129.json,5129,1,1,High,image_evidence,9.386184692382812
result_5130.json,5130,0,0,High,image_evidence,12.163715124130249
result_5131.json,5131,1,1,High,image_evidence,8.237996101379395
result_5132.json,5132,0,0,High,text_evidence,21.661790370941162
result_5133.json,5133,1,1,High,image_evidence,13.272996425628662
result_5134.json,5134,0,0,High,text_evidence,12.14561915397644
result_5135.json,5135,1,1,High,image_evidence,20.705151081085205
result_5136.json,5136,0,0,High,text_evidence,19.47242832183838
result_5137.json,5137,1,1,High,text_evidence,20.008903980255127
result_5138.json,5138,0,0,High,text_evidence,15.029516696929932
result_5139.json,5139,1,1,High,text_evidence,15.178021430969238
result_5140.json,5140,0,0,High,text_evidence,29.142911911010742
result_5141.json,5141,1,1,High,text_evidence,12.510947465896606
result_5142.json,5142,0,0,High,text_evidence,12.063727378845215
result_5143.json,5143,1,1,High,image_evidence,16.471781253814697
result_5144.json,5144,0,0,High,image_evidence,11.039077520370483
result_5145.json,5145,1,1,High,text_evidence,21.334352493286133
result_5148.json,5148,0,0,High,image_evidence,11.001194953918457
result_5149.json,5149,1,1,High,image_evidence,9.386122226715088
result_5150.json,5150,0,0,High,text_evidence,10.561620235443115
result_5151.json,5151,1,0,High,text_evidence,8.2820143699646
result_5152.json,5152,0,0,High,text_evidence,11.292290449142456
result_5153.json,5153,1,1,High,text_evidence,15.108989000320435
result_5154.json,5154,0,0,High,text_evidence,12.087589740753174
result_5155.json,5155,1,1,High,image_evidence,16.946836709976196
result_5156.json,5156,0,1,High,image_evidence,12.362344980239868
result_5157.json,5157,1,1,High,image_evidence,16.81996250152588
result_5158.json,5158,0,1,High,image_evidence,17.25842547416687
result_5159.json,5159,1,1,High,text_evidence,12.784273147583008
result_5160.json,5160,0,0,High,image_evidence,16.975077390670776
result_5161.json,5161,1,1,High,text_evidence,7.639226913452148
result_5162.json,5162,0,1,High,text_evidence,16.64631676673889
result_5163.json,5163,1,1,High,text_evidence,14.27735710144043
result_5164.json,5164,0,1,High,text_evidence,12.041560649871826
result_5165.json,5165,1,1,High,text_evidence,15.940253257751465
result_5166.json,5166,0,1,High,text_evidence,15.564026117324829
result_5167.json,5167,1,1,High,image_evidence,13.651370286941528
result_5168.json,5168,0,0,High,image_evidence,15.538930892944336
result_5169.json,5169,1,1,High,image_evidence,11.790429592132568
result_5170.json,5170,0,0,High,text_evidence,18.935792684555054
result_5171.json,5171,1,1,High,text_evidence,13.758877277374268
result_5172.json,5172,0,0,High,text_evidence,12.58263111114502
result_5173.json,5173,1,1,High,image_evidence,22.565173387527466
result_5174.json,5174,0,0,High,text_evidence,24.84629464149475
result_5175.json,5175,1,1,High,text_evidence,19.653506994247437
result_5176.json,5176,0,0,High,text_evidence,16.687803268432617
result_5177.json,5177,1,1,High,text_evidence,14.680363416671753
result_5178.json,5178,0,0,High,text_evidence,9.408652305603027
result_5179.json,5179,1,1,High,text_evidence,11.081075191497803
result_5180.json,5180,0,0,High,text_evidence,13.648186445236206
result_5181.json,5181,1,1,High,text_evidence,13.849531173706055
result_5182.json,5182,0,0,High,text_evidence,17.85952925682068
result_5183.json,5183,1,1,High,text_evidence,16.68669819831848
result_5184.json,5184,0,1,High,image_evidence,15.458937406539917
result_5185.json,5185,1,1,High,text_evidence,9.613512754440308
result_5186.json,5186,0,0,High,text_evidence,11.272368431091309
result_5187.json,5187,1,1,High,image_evidence,12.031351327896118
result_5188.json,5188,0,0,High,text_evidence,7.818230867385864
result_5189.json,5189,1,1,High,image_evidence,23.225614070892334
result_5190.json,5190,0,1,High,text_evidence,8.905197858810425
result_52.json,52,0,0,High,image_evidence,17.746092081069946
result_53.json,53,1,1,High,image_evidence,13.750808477401733
result_54.json,54,0,0,Medium,image_evidence,10.51277756690979
result_55.json,55,1,1,High,image_evidence,9.412260293960571
result_56.json,56,0,0,High,image_evidence,11.388865947723389
result_57.json,57,1,1,High,text_evidence,11.166260957717896
result_58.json,58,0,0,High,image_evidence,10.637260437011719
result_59.json,59,1,1,High,image_evidence,12.015959024429321
result_6.json,6,0,0,High,image_evidence,13.054752588272095
result_60.json,60,0,0,High,text_evidence,10.842634439468384
result_61.json,61,1,1,High,text_evidence,8.614000797271729
result_62.json,62,0,0,High,text_evidence,15.066552877426147
result_63.json,63,1,1,High,text_evidence,14.17772364616394
result_64.json,64,0,0,High,text_evidence,8.757599830627441
result_65.json,65,1,1,High,text_evidence,16.516001224517822
result_66.json,66,0,0,High,text_evidence,10.325487613677979
result_67.json,67,1,1,High,text_evidence,9.439002513885498
result_68.json,68,0,0,High,text_evidence,8.930487871170044
result_69.json,69,1,1,High,image_evidence,10.807584285736084
result_7.json,7,1,1,Medium,text_evidence,12.94761061668396
result_70.json,70,0,0,High,image_evidence,15.531480550765991
result_72.json,72,0,1,High,text_evidence,13.823427200317383
result_73.json,73,1,1,High,text_evidence,8.656005144119263
result_74.json,74,0,1,High,text_evidence,12.733243703842163
result_75.json,75,1,1,High,text_evidence,13.020386457443237
result_76.json,76,0,1,High,text_evidence,9.474295139312744
result_77.json,77,1,1,High,image_evidence,12.291372776031494
result_78.json,78,0,0,High,text_evidence,14.210002899169922
result_79.json,79,1,1,High,image_evidence,12.582031011581421
result_8.json,8,0,0,High,text_evidence,12.873689889907837
result_80.json,80,0,1,High,text_evidence,8.248759031295776
result_81.json,81,1,1,High,text_evidence,9.572149515151978
result_82.json,82,0,1,High,image_evidence,9.631762266159058
result_83.json,83,1,1,High,image_evidence,15.409050703048706
result_84.json,84,0,1,High,text_evidence,9.060463666915894
result_86.json,86,0,0,High,text_evidence,12.380061864852905
result_87.json,87,1,1,High,text_evidence,21.987154483795166
result_88.json,88,0,0,High,text_evidence,8.178207874298096
result_89.json,89,1,1,High,image_evidence,16.711700677871704
result_9.json,9,1,1,High,text_evidence,12.423197031021118
result_90.json,90,0,0,High,image_evidence,8.290277242660522
result_91.json,91,1,1,High,image_evidence,27.422908306121826
result_92.json,92,0,0,High,image_evidence,18.117310762405396
result_93.json,93,1,1,High,image_evidence,16.4079749584198
result_97.json,97,1,1,High,image_evidence,9.370207071304321
result_98.json,98,0,0,High,image_evidence,17.77462339401245
result_99.json,99,1,1,High,image_evidence,18.991159439086914
